hasNavigationBar,getWifiServiceMessenger,setInTouchMode,sendto,addClient,openSession,getActivePhoneType,getSubscriberId,CREATE_FOLDER_____,sigprocmask,fsync,mkdir,getAnimationScale,fchmod,ACCESS_PERSONAL_INFO___,TERMINATE_THREAD,getLine1Number,CREATE_THREAD_____,FS_ACCESS(CREATE)____,access,setComponentEnabledSetting,exit,chmod,munmap,registerInputDevicesChangedListener,sigaltstack,clone,getActiveNetworkInfo,FS_ACCESS(CREATE__WRITE)__,ioctl,rename,FS_ACCESS()____,statfs64,__arm_nr_set_tls,getpriority,getIccSerialNumber,prctl,getDeviceId,mmap2,pread64,gettid,mprotect,lseek,getuid32,brk,getReceiverInfo,unlink,getDisplayInfo,read,setpgid,write,getpid,dup,getInputDeviceIds,writev,FS_ACCESS(WRITE)____,epoll_ctl,clock_gettime,startInput,set,FS_ACCESS(CREATE__READ)__,setsockopt,NETWORK_ACCESS(WRITE)____,FS_PIPE_ACCESS___,NETWORK_ACCESS(READ__WRITE)__,isAdminActive,windowGainedFocus,epoll_wait,socketpair,FS_ACCESS(CREATE__READ__WRITE),setpriority,madvise,shutdown,close,fcntl64,open,stat64,getApplicationInfo,FS_ACCESS____,getInstalledPackages,socket,fdatasync,getsockopt,recvfrom,getActivityInfo,addToDisplay,fchown32,getsockname,getdents64,getPackageInfo,flock,FS_PIPE_ACCESS(READ__WRITE)_,pipe,checkOperation,lstat64,epoll_create,getAllNetworkInfo,FS_ACCESS(READ)____,NETWORK_ACCESS____,getegid32,Class
1,0,0,1,1,1,2,4,5,262,0,5,1,0,12,2,2,38,4,22,0,2,2,178,0,40,38,5,13,1486,1,0,0,38,47,0,157,4,344,29,314,450,42,31281,487,0,2,9,9098,0,2743,31297,56,0,91,6,19,171328,0,2,0,3,1,2,6,0,1,33709,12,2,41,356,0,1261,91,1206,55,1,50,0,5,5,3,789,2,2,0,0,60,3,2,7,9,0,13,8,0,1095,10,12,3
1,0,0,1,1,1,0,0,2,35,0,2,1,0,3,3,0,13,2,5,0,3,1,31,0,16,13,0,2,161,0,0,0,13,24,0,95,3,91,16,27,178,8,95,40,0,0,7,45,0,71,82,6,0,150,6,3,429,0,1,0,3,1,1,3,0,1,93,0,0,10,95,0,35,10,37,17,0,9,0,4,0,3,72,0,1,0,0,2,1,2,1,2,0,3,1,0,15,0,0,3
1,0,0,1,1,0,0,0,3,41,2,3,0,0,0,1,0,9,3,8,0,1,4,28,0,10,9,0,4,52,1,1,0,9,18,0,91,0,58,24,23,51,8,29,23,0,1,6,18,0,36,15,0,0,3,6,1,59,0,0,0,0,1,1,0,0,0,12,0,0,6,36,0,20,5,26,21,0,3,0,1,0,3,0,0,0,0,0,2,1,2,1,2,0,5,1,0,8,0,0,3
1,0,1,364,1,1,2,3,5,207,0,5,1,0,10,6,2,42,4,22,0,6,2,131,1,48,42,7,14,957,1,0,0,42,56,0,142,3,294,19,294,449,40,18612,339,0,2,8,6633,0,3185,18619,32,1,206,6,18,133323,0,5,0,11,4,1,6,0,1,22692,12,2,44,308,0,885,95,855,48,1,44,0,19,5,19,1142,1,1,0,8,48,3,2,8,9,0,13,8,0,764,12,12,3
1,0,1,361,1,1,0,0,2,201,0,2,1,0,0,1,0,9,2,7,0,1,1,65,1,10,9,0,2,241,0,0,0,9,40,0,91,0,124,49,23,120,8,98,72,0,0,7,228,0,292,88,16,1,15,6,8,1310,1,0,0,0,1,1,0,0,3,526,0,0,6,78,0,57,12,41,24,0,15,0,1,0,3,812,0,3,0,0,2,1,2,1,2,0,3,1,0,14,0,0,3
1,0,1,365,1,1,2,4,6,201,7,6,1,0,16,4,2,39,5,39,0,4,10,112,1,43,39,8,12,361,7,6,0,39,52,0,137,8,273,17,281,394,40,20825,362,0,8,8,4854,0,2055,20835,28,1,133,6,18,142684,0,5,0,20,4,1,8,0,1,24678,12,2,41,289,2,873,92,849,72,1,44,0,20,5,20,776,1,1,0,8,50,3,2,8,9,0,20,8,0,763,11,12,3
1,0,0,2,1,0,4,0,3,44,4,3,0,0,4,4,0,12,3,15,0,4,6,41,0,16,12,0,6,87,2,2,0,12,34,0,95,0,72,28,26,90,10,39,21,0,2,6,605,0,65,27,0,0,36,6,1,128,0,0,0,3,2,1,1,0,0,21,0,0,9,56,0,25,6,32,41,0,5,0,3,0,3,1,0,0,0,2,2,2,2,1,2,0,7,1,0,10,0,0,3
1,0,0,1,1,0,0,0,3,41,4,3,0,0,0,1,0,9,3,12,0,1,6,28,0,10,9,0,6,52,3,3,0,9,20,0,91,0,58,24,23,55,8,29,20,0,3,6,18,0,42,15,0,0,3,6,1,55,0,0,0,0,1,1,0,0,0,12,0,0,6,37,0,22,5,28,25,0,3,0,1,0,3,0,0,0,0,0,2,1,2,1,2,0,7,1,0,8,0,0,3
1,0,1,361,1,1,0,0,2,73,0,2,1,0,3,2,0,13,2,5,0,2,1,27,1,15,13,0,2,197,0,0,0,13,29,0,95,3,90,15,27,155,8,106,49,0,0,7,228,0,267,91,7,1,149,6,6,1221,1,1,0,3,1,1,3,0,1,542,0,0,10,80,0,37,11,37,21,0,9,0,4,0,3,796,0,1,0,0,2,1,2,1,2,0,3,1,0,15,0,0,3
1,0,0,2,1,0,2,0,3,42,3,3,0,0,2,2,0,10,3,10,0,2,5,43,0,12,10,0,5,61,2,2,0,10,25,0,93,0,74,36,24,70,10,34,24,0,2,6,603,0,48,24,0,0,9,6,1,233,0,0,0,3,2,1,1,0,0,16,0,0,7,59,0,25,6,31,29,0,5,0,3,0,4,1,0,0,0,2,2,1,2,1,2,0,6,1,0,10,0,0,3
1,0,0,1,1,0,0,0,3,41,2,3,0,0,0,1,0,9,3,8,0,1,4,28,0,10,9,0,4,46,1,1,0,9,18,0,91,0,58,24,23,50,8,29,21,0,1,6,18,0,36,15,0,0,3,6,1,59,0,0,0,0,1,1,0,0,0,12,0,0,6,36,0,20,5,26,21,0,3,0,1,0,3,0,0,0,0,0,2,1,2,1,2,0,5,1,0,8,0,0,3
1,0,1,361,1,1,2,0,6,54,0,6,1,1,2,1,0,32,10,55,0,1,4,47,1,33,32,0,4,306,2,0,1,32,59,0,113,0,185,28,243,269,91,609,175,0,6,8,3916,0,1892,623,19,1,72,6,22,18239,0,0,0,5,1,1,5,0,2,4122,12,6,34,167,0,660,278,657,81,1,48,0,4,40,4,822,1,2,10,1,38,3,2,8,9,0,16,8,0,576,10,12,3
1,0,0,1,1,1,0,0,2,101,0,2,1,0,1,0,1,11,2,5,0,0,1,22,0,11,11,0,2,98,0,0,0,11,31,0,93,0,94,18,30,256,8,43,49,0,0,7,26,0,62,31,5,0,26,6,3,137,0,0,0,0,1,1,0,0,1,21,0,0,8,78,0,38,7,42,17,0,16,0,1,0,3,13,0,1,0,0,2,1,2,1,2,0,3,1,0,14,0,0,3
1,0,1,361,1,1,0,0,2,73,0,2,1,0,3,2,0,14,2,5,0,2,1,25,1,16,14,0,2,195,0,0,0,14,30,0,94,3,91,15,31,155,8,107,41,0,0,7,229,0,269,92,7,1,149,6,6,1223,1,1,0,3,1,1,3,0,1,551,0,0,11,77,0,37,11,37,21,0,9,0,4,0,3,796,0,1,0,0,2,1,2,1,2,0,3,1,0,15,0,0,3
1,0,0,1,1,1,0,0,2,105,0,2,1,0,1,0,1,10,2,5,0,0,1,22,0,10,10,0,2,104,0,0,0,10,29,0,92,0,91,18,26,273,8,42,51,0,0,7,26,0,56,30,5,0,27,6,3,139,0,0,0,0,1,1,0,0,1,20,0,0,7,75,0,38,7,42,17,0,16,0,1,0,3,13,0,1,0,0,2,1,2,1,2,0,3,1,0,14,0,0,3
1,0,0,1,1,0,0,0,3,41,4,3,0,0,0,1,0,9,3,12,0,1,6,28,0,10,9,0,6,53,3,3,0,9,20,0,91,0,58,24,23,54,8,29,21,0,3,6,18,0,42,15,0,0,3,6,1,54,0,0,0,0,1,1,0,0,0,12,0,0,6,36,0,22,5,28,25,0,3,0,1,0,3,0,0,0,0,0,2,1,2,1,2,0,7,1,0,8,0,0,3
1,0,1,362,1,1,2,2,5,217,0,5,1,0,7,6,1,41,4,22,0,6,2,141,1,47,41,7,12,802,1,0,0,41,56,0,148,2,299,19,290,428,40,21056,444,0,2,8,6487,0,2952,21064,32,1,176,6,18,147167,0,4,0,6,2,1,7,0,1,25177,12,2,43,356,0,873,95,857,48,1,42,0,7,5,5,1067,1,1,0,2,44,3,2,8,9,0,13,8,0,770,10,12,3
1,0,1,361,1,1,0,0,6,124,0,6,1,0,1,1,0,34,5,46,0,1,5,58,1,35,34,0,6,262,2,0,0,34,48,0,117,1,201,15,256,285,118,721,166,0,4,8,3128,0,1900,735,18,1,91,6,26,17886,0,1,0,5,1,1,6,0,2,4209,14,7,37,195,0,574,213,572,77,1,34,0,4,25,4,816,1,2,0,1,32,3,2,9,10,0,13,9,0,507,11,12,3
1,0,0,1,1,0,0,0,3,41,4,3,0,0,0,1,0,9,3,12,0,1,6,28,0,10,9,0,6,48,3,3,0,9,18,0,91,0,58,24,23,54,8,29,24,0,3,6,18,0,38,15,0,0,3,6,1,56,0,0,0,0,1,1,0,0,0,12,0,0,6,36,0,22,5,28,25,0,3,0,1,0,3,0,0,0,0,0,2,1,2,1,2,0,7,1,0,8,0,0,3
1,0,1,361,1,1,2,2,5,212,0,5,1,0,7,1,1,35,4,22,0,1,2,123,1,36,35,3,9,787,1,0,0,35,45,0,143,2,281,19,282,433,40,20488,381,0,2,8,7732,0,2827,20503,32,1,57,6,18,144643,0,1,0,1,1,1,4,0,1,24721,12,2,37,293,0,953,88,938,46,1,45,0,3,5,3,1087,1,1,0,0,50,3,2,8,9,0,13,8,0,851,10,12,3
1,0,0,2,1,0,4,0,3,44,4,3,0,0,4,4,0,12,3,15,0,4,6,41,0,16,12,0,6,75,2,2,0,12,28,0,95,0,72,28,26,90,10,37,21,0,2,6,597,0,51,25,0,0,36,6,1,123,0,0,0,3,2,1,1,0,0,17,0,0,9,58,0,25,6,32,35,0,5,0,3,0,3,1,0,0,0,2,2,2,2,1,2,0,7,1,0,10,0,0,3
1,0,1,364,1,1,0,0,2,73,0,2,1,0,3,2,0,10,2,5,0,2,1,25,1,12,10,0,2,214,0,0,0,10,26,0,90,3,79,15,24,162,8,106,43,0,0,7,258,0,266,91,7,1,101,6,6,1220,1,1,0,6,4,1,3,0,1,533,0,0,7,68,0,64,23,55,21,0,12,0,16,0,15,799,0,1,0,6,8,1,2,1,2,0,3,1,0,30,0,0,3
1,0,0,1,1,1,0,0,2,108,0,2,1,0,1,0,1,12,2,5,0,0,1,22,0,12,12,0,2,100,0,0,0,12,31,0,94,0,97,18,34,270,8,44,51,0,0,7,26,0,62,32,5,0,28,6,3,137,0,0,0,0,1,1,0,0,1,20,0,0,9,81,0,38,7,42,17,0,16,0,1,0,3,15,0,1,0,0,2,1,2,1,2,0,3,1,0,14,0,0,3
1,0,1,361,1,1,0,0,2,73,0,2,1,0,3,2,0,13,2,5,0,2,1,27,1,15,13,0,2,194,0,0,0,13,29,0,95,3,90,15,27,156,8,106,47,0,0,7,227,0,267,91,7,1,149,6,6,1229,1,1,0,3,1,1,3,0,1,555,0,0,10,77,0,37,11,37,21,0,9,0,4,0,3,796,0,1,0,0,2,1,2,1,2,0,3,1,0,15,0,0,3
1,0,1,361,1,1,2,1,5,218,0,5,1,0,4,1,0,36,4,22,0,1,2,118,1,37,36,1,7,835,1,0,0,36,64,0,137,1,277,19,285,807,39,15102,252,0,2,8,8282,0,3119,15113,32,1,85,6,18,112684,0,0,0,0,1,1,3,0,1,19306,12,2,38,329,0,887,87,874,38,1,44,0,2,5,3,1139,1,1,0,0,46,3,2,8,9,0,13,8,0,790,10,12,3
1,0,0,0,1,0,0,0,3,41,2,3,0,0,0,1,0,9,3,8,0,1,4,28,0,10,9,0,4,49,1,1,0,9,18,0,91,0,58,24,23,51,8,29,22,0,1,6,18,0,36,15,0,0,3,6,1,57,0,0,0,0,0,1,0,0,0,12,0,0,6,36,0,20,5,26,21,0,3,0,1,0,3,0,0,0,0,0,2,1,2,1,2,0,5,1,0,8,1,0,3
1,0,1,361,1,1,0,0,2,78,0,2,1,0,3,3,0,13,2,5,0,3,1,31,1,16,13,0,2,201,0,0,0,13,26,0,95,3,91,16,27,182,8,102,48,0,0,7,226,0,257,89,7,1,150,6,6,1266,1,1,0,3,1,1,3,0,1,557,0,0,10,90,0,37,11,37,17,0,9,0,4,0,3,795,0,1,0,0,2,1,2,1,2,0,3,1,0,15,0,0,3
1,0,0,2,1,0,2,0,3,15,4,3,0,0,2,2,0,10,3,12,0,2,6,27,0,12,10,0,6,65,3,3,0,10,26,0,92,0,57,20,24,87,10,36,24,0,3,6,598,0,52,25,0,0,10,6,1,87,0,0,0,3,2,1,1,0,0,18,0,0,7,46,0,25,6,32,33,0,5,0,3,0,3,1,0,0,0,2,2,1,2,1,2,0,7,1,0,10,0,0,3
1,0,0,1,1,0,0,0,3,41,2,3,0,0,0,1,0,9,3,8,0,1,4,28,0,10,9,0,4,48,1,1,0,9,18,0,91,0,58,24,23,54,8,29,21,0,1,6,18,0,36,15,0,0,3,6,1,61,0,0,0,0,1,1,0,0,0,12,0,0,6,38,0,20,5,26,21,0,3,0,1,0,3,0,0,0,0,0,2,1,2,1,2,0,5,1,0,8,0,0,3
1,0,0,2,1,0,4,0,3,44,4,3,0,0,4,4,0,12,3,15,0,4,6,41,0,16,12,0,6,76,2,2,0,12,28,0,95,0,72,28,26,90,10,37,22,0,2,6,604,0,52,25,0,0,35,6,1,123,0,0,0,3,2,1,1,0,0,18,0,0,9,56,0,25,6,32,35,0,5,0,3,0,3,1,0,0,0,2,2,2,2,1,2,0,7,1,0,10,0,0,3
1,0,1,365,1,1,2,3,5,213,0,5,1,0,10,6,2,42,4,22,0,6,2,141,1,48,42,7,14,941,1,0,0,42,53,0,149,3,301,19,297,475,40,20606,380,0,2,8,6957,0,3230,20617,32,1,109,6,18,145699,0,5,0,11,4,1,7,0,1,24910,12,2,44,328,0,924,95,894,48,1,45,0,19,5,19,1141,1,1,0,8,51,3,2,8,9,0,13,8,0,802,11,12,3
1,0,1,361,1,1,0,0,3,113,0,3,1,0,0,0,0,8,2,8,0,0,3,25,1,8,8,0,3,190,0,0,0,8,28,0,90,0,86,15,22,110,8,73,83,0,0,7,218,0,256,63,12,1,9,6,7,1133,1,0,0,0,1,1,0,0,2,500,0,0,5,70,0,51,10,45,19,0,18,0,1,0,3,785,0,2,0,0,2,1,2,1,2,0,3,1,0,14,0,0,3
1,0,0,1,1,0,0,0,3,41,4,3,0,0,0,1,0,9,3,12,0,1,6,28,0,10,9,0,6,53,3,3,0,9,18,0,91,0,58,24,23,54,8,29,21,0,3,6,19,0,39,15,0,0,3,6,1,57,0,0,0,0,1,1,0,0,0,13,0,0,6,36,0,22,5,28,25,0,3,0,1,0,3,0,0,0,0,0,2,1,2,1,2,0,7,1,0,8,0,0,3
1,0,0,2,1,0,4,0,3,44,4,3,0,0,4,4,0,12,3,15,0,4,6,41,0,16,12,0,6,75,2,2,0,12,28,0,95,0,72,28,26,90,10,37,22,0,2,6,598,0,52,25,0,0,35,6,1,124,0,0,0,3,2,1,1,0,0,18,0,0,9,56,0,25,6,32,35,0,5,0,3,0,3,1,0,0,0,2,2,2,2,1,2,0,7,1,0,10,0,0,3
1,0,1,361,1,1,0,0,3,203,0,3,1,0,0,1,0,25,2,20,0,1,2,73,1,26,25,0,2,469,0,0,0,25,58,0,107,0,165,54,177,346,32,193,102,0,2,8,312,0,443,192,22,1,145,6,18,2380,0,0,0,0,1,2,2,0,4,762,9,2,26,122,0,63,79,46,30,1,11,0,2,5,3,925,1,3,0,0,2,3,2,6,8,0,10,7,0,17,8,10,3
1,0,0,1,1,1,0,0,2,101,0,2,1,0,1,0,1,10,2,5,0,0,1,22,0,10,10,0,2,100,0,0,0,10,29,0,92,0,91,18,26,271,8,42,51,0,0,7,26,0,56,30,5,0,27,6,3,138,0,0,0,0,1,1,0,0,1,20,0,0,7,75,0,38,7,42,17,0,16,0,1,0,3,13,0,1,0,0,2,1,2,1,2,0,3,1,0,14,0,0,3
1,0,0,2,1,0,2,0,3,42,3,3,0,0,2,2,0,10,3,10,0,2,5,43,0,12,10,0,5,60,2,2,0,10,25,0,93,0,74,36,24,68,10,34,24,0,2,6,600,0,48,24,0,0,9,6,1,233,0,0,0,3,2,1,1,0,0,16,0,0,7,55,0,25,6,31,30,0,5,0,3,0,4,1,0,0,0,2,2,1,2,1,2,0,6,1,0,10,0,0,3
1,0,0,1,1,1,0,0,3,175,1,3,1,0,0,4,0,12,3,12,0,4,3,46,0,16,12,0,3,475,0,0,0,12,51,0,94,0,105,21,26,166,8,249,86,0,0,7,128,0,257,236,14,0,16,6,5,1542,0,0,0,0,1,1,0,0,3,313,0,0,9,95,0,56,11,44,32,0,16,0,1,0,3,313,0,3,0,0,2,1,2,1,2,0,4,1,0,14,0,0,3
1,0,0,1,1,1,0,0,3,178,1,3,1,0,0,5,0,13,3,14,0,5,3,50,0,18,13,0,3,390,0,0,0,13,53,0,95,0,109,22,27,186,8,231,90,0,0,7,104,0,220,218,14,0,16,6,5,1301,0,0,0,0,1,1,0,0,3,276,0,0,10,95,0,56,11,44,34,0,16,0,1,0,3,241,0,3,0,0,2,1,2,1,2,0,4,1,0,14,0,0,3
1,0,1,361,1,1,2,1,5,188,0,5,1,0,4,1,0,36,4,22,0,1,2,100,1,37,36,1,7,272,1,0,0,36,65,0,131,1,258,16,282,879,39,15774,1154,0,2,8,8263,0,3069,15786,26,1,90,6,18,114733,0,0,0,0,1,1,3,0,1,20162,12,2,38,402,0,835,87,829,38,1,42,0,2,5,3,792,1,1,0,0,44,3,2,8,9,0,13,8,0,752,10,12,3
1,0,0,2,1,0,2,0,3,30,4,3,0,0,2,2,0,10,3,12,0,2,6,27,0,12,10,0,6,65,3,3,0,10,26,0,92,0,57,20,24,72,10,36,22,0,3,6,598,0,52,25,0,0,10,6,1,183,0,0,0,3,2,1,1,0,0,18,0,0,7,50,0,26,6,32,33,0,5,0,3,0,4,1,0,0,0,2,2,1,2,1,2,0,7,1,0,10,0,0,3
1,0,1,361,1,1,2,1,5,218,0,5,1,0,4,1,0,36,4,22,0,1,2,120,1,37,36,1,7,836,1,0,0,36,64,0,138,1,276,19,287,873,39,18437,287,0,2,8,8171,0,3110,18449,32,1,87,6,18,132350,0,0,0,0,1,1,3,0,1,22664,12,2,38,374,0,851,87,838,38,1,43,0,2,5,3,1142,1,1,0,0,44,3,2,8,9,0,13,8,0,755,10,12,3
1,0,0,1,1,1,0,0,2,59,0,2,1,0,1,0,1,10,2,5,0,0,1,22,0,10,10,0,2,141,0,0,0,10,28,0,92,0,83,17,26,252,8,52,41,0,0,7,35,0,68,41,6,0,28,6,3,256,0,0,0,0,1,1,0,0,1,36,0,0,7,69,0,31,7,34,17,0,8,0,1,0,3,49,0,1,0,0,2,1,2,1,2,0,3,1,0,14,0,0,3
1,0,0,1,1,0,0,1,3,21,0,3,0,0,2,1,0,25,2,18,0,1,2,14,0,26,25,0,2,91,0,0,0,25,30,0,1111,1,1092,9,177,302,37,40,70,0,2,7,94,0,103,36,2,0,30,7,11,454,0,0,0,0,1,4,1,0,0,59,8,2,26,1098,0,27,69,40,19,1,9,0,2,5,3,0,1,0,0,0,2,3,2,4,8,0,10,7,0,14,8,10,3
1,0,1,363,1,1,0,2,6,171,7,6,1,0,4,5,1,40,5,39,0,5,10,119,1,45,40,9,10,362,7,6,0,40,51,0,143,1,281,17,283,399,37,19204,373,0,8,8,3796,0,1991,19214,28,1,113,6,18,132619,0,4,0,16,3,1,6,0,1,23106,12,2,42,286,0,787,90,763,62,1,41,0,17,5,19,799,1,1,0,6,46,3,2,8,9,0,20,8,0,682,11,12,3
1,0,0,1,1,1,0,0,2,111,0,2,1,0,1,0,1,10,2,5,0,0,1,22,0,10,10,0,2,107,0,0,0,10,31,0,92,0,91,18,26,266,8,42,52,0,0,7,26,0,60,30,5,0,28,6,3,136,0,0,0,0,1,1,0,0,1,20,0,0,7,77,0,38,7,42,17,0,16,0,1,0,3,13,0,1,0,0,2,1,2,1,2,0,3,1,0,14,0,0,3
1,0,1,365,1,1,0,0,2,201,0,2,1,0,2,3,1,15,2,9,0,3,1,45,1,18,15,0,2,202,0,0,0,15,34,0,95,1,110,31,29,181,8,264,54,0,0,7,452,0,446,253,7,1,9,6,6,2167,1,2,0,4,5,1,0,0,1,871,0,0,12,80,0,70,24,61,25,0,13,0,17,0,19,774,0,1,0,8,10,2,2,1,2,0,3,1,0,35,0,0,3
1,0,1,365,1,1,2,1,5,255,0,5,1,0,4,4,0,39,4,22,0,4,2,128,1,43,39,2,7,825,1,0,0,39,71,0,141,1,287,19,288,937,39,15120,251,0,2,8,9082,0,3331,15137,32,1,146,6,18,113583,0,0,0,12,4,1,9,0,1,19238,12,2,41,613,6,898,105,877,38,1,45,0,11,5,9,1137,1,1,0,6,46,3,2,8,9,0,13,8,0,792,10,12,3
1,0,0,2,1,0,2,0,3,32,5,3,0,0,2,4,0,12,3,17,0,4,7,32,0,16,12,0,7,71,3,3,0,12,30,0,94,0,62,19,26,97,10,38,22,0,3,6,597,0,52,25,0,0,13,6,1,194,0,0,0,3,2,1,1,0,0,17,0,0,9,63,0,27,6,33,37,0,5,0,3,0,4,1,0,0,0,2,2,2,2,1,2,0,8,1,0,10,0,0,3
1,0,1,361,1,1,2,1,5,236,0,5,1,0,4,1,0,35,4,22,0,1,2,120,1,36,35,1,7,839,1,0,0,35,65,0,138,1,276,19,281,807,39,15339,255,0,2,8,7913,0,3059,15350,32,1,87,6,18,113421,0,0,0,0,1,1,3,0,1,19302,12,2,37,333,0,795,87,782,38,1,42,0,2,5,3,1142,1,1,0,0,42,3,2,8,9,0,13,8,0,700,10,12,3
1,0,0,1,1,0,0,0,3,41,2,3,0,0,0,1,0,9,3,8,0,1,4,28,0,10,9,0,4,46,1,1,0,9,18,0,91,0,58,24,23,51,8,29,20,0,1,6,18,0,36,15,0,0,3,6,1,59,0,0,0,0,1,1,0,0,0,12,0,0,6,37,0,20,5,26,21,0,3,0,1,0,3,0,0,0,0,0,2,1,2,1,2,0,5,1,0,8,0,0,3
1,0,1,361,1,1,0,0,3,105,1,3,1,0,0,2,0,10,3,10,0,2,3,27,1,12,10,0,3,119,0,0,0,10,23,0,90,0,80,16,24,155,13,49,29,0,0,7,247,0,227,38,7,1,66,6,6,978,1,0,0,0,1,1,0,0,1,452,0,0,7,72,0,34,8,38,20,0,8,0,1,0,3,752,0,1,0,0,2,1,2,1,2,0,4,1,0,16,0,0,3
1,0,1,361,1,1,2,1,5,233,0,5,1,0,4,4,0,38,4,22,0,4,2,131,1,42,38,2,7,626,1,0,0,38,72,0,144,1,288,19,285,943,39,15791,339,0,2,8,8976,0,3393,15808,32,1,153,6,18,116354,0,0,0,3,1,1,6,0,1,20133,12,2,40,620,0,726,90,711,38,1,41,0,5,5,3,1009,1,1,0,0,38,3,2,8,9,0,13,8,0,630,10,12,3
1,0,1,361,1,1,0,0,2,189,0,2,1,0,0,1,0,11,2,7,0,1,1,65,1,12,11,0,2,234,0,0,0,11,41,0,93,0,130,49,31,120,8,99,75,0,0,7,227,0,295,89,16,1,13,6,8,1285,1,0,0,0,1,1,0,0,3,521,0,0,8,86,0,57,12,41,24,0,15,0,1,0,3,810,0,3,0,0,2,1,2,1,2,0,3,1,0,14,0,0,3
1,0,0,2,1,0,2,0,3,15,4,3,0,0,2,2,0,10,3,12,0,2,6,27,0,12,10,0,6,66,3,3,0,10,26,0,92,0,57,20,24,87,10,36,26,0,3,6,597,0,51,25,0,0,8,6,1,86,0,0,0,3,2,1,1,0,0,17,0,0,7,46,0,25,6,32,33,0,5,0,3,0,3,1,0,0,0,2,2,1,2,1,2,0,7,1,0,10,0,0,3
1,0,0,1,1,0,0,0,3,41,4,3,0,0,0,1,0,9,3,12,0,1,6,28,0,10,9,0,6,49,3,3,0,9,18,0,91,0,58,24,23,53,8,29,20,0,3,6,18,0,38,15,0,0,3,6,1,55,0,0,0,0,1,1,0,0,0,12,0,0,6,36,0,22,5,28,25,0,3,0,1,0,3,0,0,0,0,0,2,1,2,1,2,0,7,1,0,8,0,0,3
1,0,0,2,1,0,4,0,3,30,3,3,0,0,4,2,0,10,3,10,0,2,5,29,0,12,10,0,5,70,2,2,0,10,28,0,92,0,59,22,24,91,10,35,23,0,2,6,598,0,51,25,0,0,34,6,1,196,0,0,0,3,2,1,1,0,0,18,0,0,7,58,0,25,6,31,31,0,5,0,3,0,4,1,0,0,0,2,2,1,2,1,2,0,6,1,0,10,0,0,3
1,0,0,1,1,0,0,0,3,41,2,3,0,0,0,1,0,9,3,8,0,1,4,25,0,10,9,0,4,50,1,1,0,9,18,0,91,0,55,21,23,51,8,29,22,0,1,6,18,0,36,15,0,0,3,6,1,54,0,0,0,0,1,1,0,0,0,12,0,0,6,36,0,20,5,26,21,0,3,0,1,0,3,0,0,0,0,0,2,1,2,1,2,0,5,1,0,8,0,0,3
1,0,0,1,1,0,0,0,3,41,4,3,0,0,0,1,0,9,3,12,0,1,6,28,0,10,9,0,6,52,3,3,0,9,18,0,91,0,58,24,23,55,8,29,24,0,3,6,18,0,38,15,0,0,3,6,1,59,0,0,0,0,1,1,0,0,0,12,0,0,6,36,0,22,5,28,25,0,3,0,1,0,3,0,0,0,0,0,2,1,2,1,2,0,7,1,0,8,0,0,3
1,0,0,1,1,0,0,0,3,41,4,3,0,0,0,1,0,9,3,12,0,1,6,28,0,10,9,0,6,54,3,3,0,9,18,0,91,0,58,24,23,55,8,29,21,0,3,6,18,0,38,15,0,0,3,6,1,59,0,0,0,0,1,1,0,0,0,12,0,0,6,36,0,22,5,28,25,0,3,0,1,0,3,0,0,0,0,0,2,1,2,1,2,0,7,1,0,8,0,0,3
1,0,1,365,1,1,0,0,2,201,0,2,1,0,2,3,1,15,2,9,0,3,1,45,1,18,15,0,2,197,0,0,0,15,36,0,95,1,110,31,29,180,8,265,47,0,0,7,451,0,454,254,7,1,9,6,6,2169,1,2,0,4,5,1,0,0,1,868,0,0,12,80,0,70,24,61,25,0,13,0,17,0,19,774,0,1,0,8,10,2,2,1,2,0,3,1,0,35,0,0,3
1,0,1,361,1,1,0,0,2,109,0,2,1,0,0,0,0,9,2,5,0,0,1,26,1,9,9,0,2,130,0,0,0,9,22,0,89,0,82,21,23,88,8,154,39,0,0,7,311,0,334,143,7,1,6,6,6,1539,1,0,0,0,1,1,0,0,1,675,0,0,6,60,0,33,8,34,15,0,8,0,1,0,3,771,0,1,0,0,2,1,2,1,2,0,3,1,0,14,0,0,3
1,0,0,1,1,0,0,0,3,41,2,3,0,0,0,1,0,9,3,8,0,1,4,28,0,10,9,0,4,47,1,1,0,9,18,0,91,0,58,24,23,49,8,29,21,0,1,6,18,0,36,15,0,0,3,6,1,55,0,0,0,0,1,1,0,0,0,12,0,0,6,36,0,20,5,26,21,0,3,0,1,0,3,0,0,0,0,0,2,1,2,1,2,0,5,1,0,8,0,0,3
1,0,0,2,1,0,4,0,3,44,4,3,0,0,4,4,0,12,3,15,0,4,6,41,0,16,12,0,6,76,2,2,0,12,28,0,95,0,72,28,26,90,10,37,22,0,2,6,606,0,54,25,0,0,35,6,1,122,0,0,0,3,2,1,1,0,0,20,0,0,9,60,0,25,6,32,35,0,5,0,3,0,3,1,0,0,0,2,2,2,2,1,2,0,7,1,0,10,0,0,3
